UserID,Date,Duration,Device,Location,Participants,CallType,InternetSpeed,FeedbackRating,Comments,ConnectionIssues,AgeGroup,SubscriptionType
34135,2023-10-14,44,PC,"Tokyo, JPN",54,Class,172.79,,Top likely artist city.,False,35-44,Enterprise
13270,2023-07-24,65,PC,"Sydney, AUS",86,Webinar,39.64,,Skin lose analysis explain could citizen.,True,18-24,Enterprise
20930,2022-06-20,-5,Phone,"Tokyo, JPN",71,Webinar,,,,False,35-44,Free
89005,2021-09-02,80,PC,"São Paulo, BRA",47,Class,149.96,,,True,45-54,Business
80612,2023-02-08,19,PC,"Tokyo, JPN",2,Meeting,40.33,,Measure size should successful notice management answer.,True,35-44,Pro
25969,2023-09-24,96,Phone,"São Paulo, BRA",29,Class,,5.0,,True,35-44,Free
22621,2023-06-28,55,PC,"Sydney, AUS",30,Meeting,,,Together individual never street apply population.,False,55+,Enterprise
25697,2022-06-21,38,PC,"São Paulo, BRA",43,Meeting,62.66,1.0,Trade care table matter training anyone.,True,35-44,Enterprise
54167,2021-08-30,34,Tablet,"São Paulo, BRA",75,Webinar,171.25,,,False,35-44,Free
95590,2023-02-14,70,Tablet,"Tokyo, JPN",43,Meeting,,,Girl sure member perhaps behind that.,False,35-44,Business
69373,2022-05-10,49,Phone,"São Paulo, BRA",60,Meeting,,1.0,,False,45-54,Business
49611,2024-05-22,-17,Tablet,"London, UK",5,Webinar,13.87,,,False,18-24,Business
10347,2023-08-06,-22,Phone,"London, UK",62,Class,144.81,,Recognize south stage building.,True,55+,Free
96785,2021-09-16,-2,Tablet,"New York, USA",39,Class,,,,True,35-44,Business
32536,2024-06-05,-18,PC,"Tokyo, JPN",24,Class,,,Themselves wind lose.,False,25-34,Free
54718,2022-06-06,-2,Phone,"London, UK",19,Webinar,189.17,3.0,Same fall issue mind.,False,45-54,Enterprise
24041,2024-05-08,18,PC,"São Paulo, BRA",56,Class,,5.0,Check standard local wish.,True,35-44,Enterprise
12320,2022-04-23,87,PC,"Sydney, AUS",100,Webinar,,,Culture happen some president always call per tough.,True,45-54,Pro
13580,2022-06-22,54,Tablet,"São Paulo, BRA",58,Webinar,190.36,3.0,Charge management page agree coach recent her.,False,45-54,Enterprise
71093,2023-09-16,-15,Tablet,"Sydney, AUS",45,Webinar,32.6,5.0,,False,25-34,Pro
61139,2021-12-17,-3,Phone,"London, UK",59,Class,42.04,2.0,Without shake window book.,True,45-54,Free
71933,2022-06-02,-28,Tablet,"Tokyo, JPN",55,Class,,,,False,25-34,Business
85421,2021-08-27,-22,Phone,"São Paulo, BRA",30,Meeting,75.58,4.0,,True,25-34,Free
85575,2023-01-16,-7,Phone,"São Paulo, BRA",2,Meeting,,,,True,18-24,Enterprise
42056,2024-06-10,4,Tablet,"Tokyo, JPN",98,Meeting,184.4,4.0,Word each part step.,True,35-44,Free
75944,2022-06-09,5,PC,"London, UK",53,Webinar,,4.0,Marriage will all month.,False,25-34,Business
83672,2022-04-26,57,Phone,"New York, USA",70,Meeting,191.62,,,True,35-44,Business
14645,2023-06-01,90,Phone,"São Paulo, BRA",29,Meeting,92.94,4.0,These discover play know.,True,25-34,Free
28864,2022-10-01,-23,Phone,"New York, USA",39,Class,163.6,,Wall expert great year course.,False,45-54,Business
80612,2023-06-05,22,Phone,"Sydney, AUS",46,Meeting,,,,True,55+,Enterprise
26898,2023-12-28,-30,Phone,"Tokyo, JPN",47,Webinar,169.45,2.0,White certainly risk accept spend.,True,55+,Pro
36031,2023-04-13,6,PC,"Sydney, AUS",100,Webinar,176.54,5.0,,True,55+,Pro
49225,2023-05-22,-25,PC,"London, UK",27,Meeting,2.31,,,True,35-44,Business
64744,2022-04-23,110,Phone,"London, UK",44,Webinar,66.38,,Explain get through ball will team.,False,25-34,Pro
33969,2023-08-01,100,PC,"Sydney, AUS",32,Webinar,,2.0,Attention finally head.,True,35-44,Pro
59196,2022-04-18,-4,Tablet,"New York, USA",21,Class,,,Future return international there machine more.,True,18-24,Free
69362,2021-08-16,0,Tablet,"London, UK",10,Webinar,,3.0,,True,45-54,Pro
36031,2023-09-28,-3,Phone,"New York, USA",73,Meeting,,5.0,Parent statement he action so.,True,45-54,Enterprise
48001,2022-07-02,90,Tablet,"Sydney, AUS",30,Class,,,Today family wonder sister let.,False,35-44,Enterprise
57667,2023-10-03,115,Phone,"New York, USA",80,Webinar,24.97,1.0,Put them number real term know.,True,55+,Business
38046,2022-07-01,-26,PC,"London, UK",22,Class,,,Interesting style able gas power baby throughout.,False,18-24,Business
99034,2022-10-16,93,PC,"São Paulo, BRA",82,Meeting,60.6,,Management form parent common a.,False,25-34,Business
77341,2022-03-16,-26,Phone,"Sydney, AUS",17,Meeting,194.18,,Simply ahead billion foot perform challenge.,True,55+,Pro
13094,2022-12-12,-30,Phone,"Tokyo, JPN",64,Meeting,,5.0,Wind democratic work in chance heart cold.,True,25-34,Enterprise
77327,2023-03-25,13,PC,"Sydney, AUS",60,Class,,,,False,55+,Business
13094,2023-03-16,68,Phone,"São Paulo, BRA",22,Webinar,,,Major short play himself exist blood.,True,55+,Business
13242,2023-08-14,62,Tablet,"Sydney, AUS",28,Class,,,,True,25-34,Pro
44788,2022-08-22,45,Phone,"London, UK",46,Class,,,Wonder later structure medical.,False,25-34,Business
53437,2024-01-19,24,PC,"London, UK",21,Meeting,184.49,3.0,Another go bit action into growth whatever.,True,55+,Enterprise
80723,2024-07-05,-4,PC,"London, UK",53,Webinar,,,Myself group interview director often believe.,True,18-24,Enterprise
73914,2024-05-18,37,PC,"London, UK",79,Meeting,10.93,5.0,,True,55+,Pro
48317,2023-05-20,-21,PC,"New York, USA",76,Meeting,77.08,,Best increase bring grow tax win manager.,True,45-54,Enterprise
52209,2024-07-12,-20,Tablet,"Tokyo, JPN",15,Class,149.92,,The the result reach chair song.,False,35-44,Pro
95823,2023-01-25,-8,PC,"New York, USA",74,Webinar,46.43,,Later cause ever evidence.,False,45-54,Pro
77751,2023-09-10,29,PC,"London, UK",53,Meeting,,3.0,Heart everybody represent truth investment.,False,25-34,Pro
70803,2023-04-14,-18,Tablet,"Sydney, AUS",15,Class,40.13,,Stage build study join final play.,False,55+,Business
61139,2021-09-22,54,Tablet,"London, UK",33,Class,59.17,,Receive nothing career past.,False,35-44,Business
38112,2021-11-23,-13,PC,"New York, USA",64,Class,123.48,,Career red travel.,True,25-34,Business
14413,2021-10-24,-16,Tablet,"Sydney, AUS",10,Webinar,,,Practice different nation shoulder Democrat forget.,True,55+,Enterprise
91379,2024-05-11,33,PC,"Sydney, AUS",38,Class,74.57,4.0,Big student explain beyond.,True,35-44,Enterprise
49225,2023-10-17,-14,Phone,"Sydney, AUS",9,Class,3.41,,,False,35-44,Enterprise
40520,2022-06-27,35,Tablet,"Sydney, AUS",31,Webinar,156.27,1.0,Production city town market when purpose past out.,True,35-44,Enterprise
50549,2021-08-21,-15,Phone,"New York, USA",38,Meeting,,3.0,Military hospital owner local green thing despite.,False,45-54,Free
12946,2022-12-20,-16,Tablet,"Sydney, AUS",54,Webinar,,,Least modern pay friend.,True,35-44,Business
47129,2022-06-14,-28,Phone,"São Paulo, BRA",74,Meeting,187.74,,Not develop benefit even hold.,True,55+,Free
11966,2023-11-08,-14,Tablet,"New York, USA",90,Webinar,,,Rock eat watch son state quickly guess.,False,45-54,Enterprise
30475,2023-11-24,44,PC,"London, UK",57,Webinar,183.05,2.0,Nice let life movement hand high air.,False,25-34,Free
82822,2023-04-11,52,Phone,"London, UK",24,Class,,,Smile tax instead.,True,55+,Enterprise
62255,2023-11-18,-14,Tablet,"London, UK",65,Webinar,135.57,,Current government energy house company large building example.,False,25-34,Business
52791,2021-08-28,-25,Tablet,"New York, USA",95,Webinar,,,Seek health me back.,True,18-24,Enterprise
82480,2024-02-12,-10,Phone,"New York, USA",70,Webinar,,,At effort wish.,True,18-24,Free
90328,2024-03-20,98,Tablet,"London, UK",75,Class,36.28,5.0,Throughout give top all different fine art husband.,True,45-54,Business
63348,2023-09-25,114,PC,"Tokyo, JPN",12,Webinar,147.77,,Drive education beat great say simple keep.,False,55+,Business
80958,2023-10-18,-12,PC,"New York, USA",27,Class,139.4,1.0,With such debate American.,False,55+,Free
21863,2023-11-10,-19,Tablet,"New York, USA",49,Class,,,,False,35-44,Pro
36565,2021-08-10,-23,Phone,"London, UK",7,Class,30.19,4.0,Food walk happen.,True,45-54,Enterprise
87969,2022-11-17,83,Phone,"New York, USA",44,Class,106.01,,Military ever note stay.,False,55+,Pro
17751,2022-04-19,109,Tablet,"New York, USA",26,Webinar,155.17,4.0,Third tough sport consumer protect deep particular various.,True,45-54,Business
28093,2021-12-03,58,PC,"New York, USA",66,Class,108.34,4.0,Response argue prepare national side.,True,55+,Enterprise
28600,2022-11-23,-10,Tablet,"São Paulo, BRA",42,Meeting,132.44,4.0,Discover gas production college rule sport tonight become.,False,55+,Pro
48857,2024-04-15,-16,PC,"New York, USA",54,Class,1.43,,Every line alone down.,True,45-54,Enterprise
48290,2024-07-06,17,Phone,"London, UK",3,Meeting,,1.0,Vote national down myself group exactly a.,False,25-34,Business
58647,2023-05-03,-24,Phone,"Tokyo, JPN",81,Class,,,Enjoy open message body always.,True,25-34,Free
13094,2022-04-14,96,Tablet,"London, UK",85,Webinar,43.77,5.0,Serious party develop although.,True,25-34,Enterprise
89247,2024-05-23,32,Phone,"Sydney, AUS",73,Webinar,81.61,,Maybe suffer police.,False,18-24,Pro
43812,2024-06-29,97,Tablet,"Sydney, AUS",18,Class,,3.0,Finish available even feeling everything generation.,False,35-44,Free
15047,2023-10-21,-4,Tablet,"Sydney, AUS",87,Meeting,,3.0,,False,45-54,Pro
79901,2023-11-13,-22,Tablet,"London, UK",26,Meeting,46.93,,Church computer catch recently feeling tough.,False,35-44,Free
81962,2022-05-07,-12,Phone,"Tokyo, JPN",86,Meeting,27.84,3.0,Go nature activity minute build decide field professional.,False,25-34,Pro
13016,2021-09-22,53,PC,"Tokyo, JPN",54,Webinar,,,,False,45-54,Pro
96025,2024-07-07,118,PC,"Sydney, AUS",97,Class,,,Despite already form toward news effect.,False,55+,Pro
32657,2023-02-17,-6,PC,"Sydney, AUS",16,Meeting,51.71,,Huge lose president toward light.,True,18-24,Business
84146,2023-06-20,78,Phone,"New York, USA",20,Meeting,81.09,1.0,,True,45-54,Enterprise
78101,2022-04-26,108,Tablet,"London, UK",5,Webinar,146.49,,,True,55+,Enterprise
49848,2023-09-24,-2,PC,"New York, USA",76,Class,,,,True,35-44,Free
49964,2024-06-18,80,PC,"São Paulo, BRA",24,Meeting,68.03,,Many record home budget choose.,False,55+,Free
56549,2022-02-24,-13,PC,"São Paulo, BRA",100,Class,184.32,,Drug record can sound peace page rise.,True,18-24,Enterprise
52209,2024-03-08,47,Tablet,"São Paulo, BRA",53,Webinar,,,Wide south suddenly account.,True,35-44,Free
46829,2023-08-20,-5,Tablet,"Sydney, AUS",16,Class,33.51,1.0,Site election skill full.,False,45-54,Free
70433,2022-04-03,-15,Tablet,"London, UK",83,Meeting,,1.0,Four better mother ahead inside.,True,18-24,Pro
99091,2023-04-11,43,Phone,"London, UK",67,Webinar,,1.0,,True,35-44,Business
38863,2023-07-12,-16,Phone,"São Paulo, BRA",1,Webinar,99.18,,Way politics probably glass do world sense.,True,35-44,Free
21668,2022-06-20,-30,Tablet,"Sydney, AUS",10,Class,,,,True,25-34,Business
34724,2022-09-22,-19,PC,"Sydney, AUS",5,Class,,5.0,Everything consumer with.,True,18-24,Business
78966,2023-05-17,-16,Tablet,"São Paulo, BRA",51,Class,73.78,4.0,Class past week teacher.,False,18-24,Free
81020,2023-09-24,2,PC,"Sydney, AUS",41,Webinar,,1.0,Alone brother show quite.,True,25-34,Free
43838,2021-08-13,70,Phone,"Tokyo, JPN",51,Meeting,153.67,,Find behind less development add son.,False,35-44,Free
52209,2023-01-22,57,PC,"Tokyo, JPN",42,Meeting,,,,False,55+,Pro
13270,2022-04-06,27,Tablet,"Tokyo, JPN",17,Meeting,12.04,,,True,55+,Free
86960,2022-11-27,-4,Tablet,"New York, USA",65,Class,,1.0,,True,55+,Free
43652,2023-03-11,-7,PC,"New York, USA",12,Meeting,136.47,,,False,55+,Business
62925,2023-07-12,44,Tablet,"London, UK",52,Meeting,38.11,,,False,25-34,Pro
16606,2022-08-24,-23,Phone,"New York, USA",61,Webinar,,,Deep ready least I.,True,55+,Pro
43812,2023-02-05,82,PC,"Tokyo, JPN",97,Meeting,58.57,,Fill perhaps fall happy tend this fight.,False,45-54,Enterprise
43838,2021-10-11,50,Tablet,"London, UK",32,Webinar,,,,True,25-34,Enterprise
66910,2024-02-13,-13,PC,"London, UK",48,Webinar,,1.0,Program as general century fact.,False,18-24,Business
87507,2023-09-16,-29,PC,"New York, USA",51,Webinar,48.5,3.0,,True,45-54,Business
73914,2023-01-14,2,PC,"London, UK",76,Meeting,118.88,1.0,Idea safe home must card.,True,35-44,Pro
54743,2024-04-22,-22,PC,"London, UK",99,Webinar,,,,True,55+,Pro
85013,2021-12-02,51,Phone,"São Paulo, BRA",56,Meeting,,,First behavior represent.,False,35-44,Business
35713,2021-07-30,76,PC,"Sydney, AUS",37,Class,,,,True,18-24,Free
35713,2022-10-08,-27,Tablet,"Sydney, AUS",68,Meeting,,,Myself effort traditional camera network another.,True,25-34,Business
71227,2022-02-04,-15,PC,"Sydney, AUS",90,Webinar,76.6,4.0,Whole young factor along family.,True,35-44,Enterprise
97173,2024-02-12,-30,Tablet,"London, UK",97,Webinar,,1.0,,True,35-44,Business
82564,2022-09-28,10,Phone,"New York, USA",9,Webinar,46.85,,Method true front collection sit.,False,45-54,Free
58914,2023-05-05,68,Tablet,"London, UK",23,Webinar,61.14,,Write adult whole race.,False,18-24,Enterprise
73085,2023-01-02,-7,PC,"New York, USA",88,Webinar,,5.0,Meet yourself maybe notice.,False,18-24,Free
38169,2021-12-23,-1,Tablet,"Sydney, AUS",92,Webinar,,,Along travel condition exactly half meet.,True,25-34,Business
80321,2023-05-30,-15,Phone,"São Paulo, BRA",59,Webinar,109.84,,,True,25-34,Enterprise
87292,2022-06-01,61,Phone,"Sydney, AUS",32,Meeting,161.34,5.0,,False,45-54,Enterprise
39366,2023-12-17,28,Phone,"São Paulo, BRA",90,Webinar,43.33,,,True,25-34,Pro
49848,2021-09-21,31,Tablet,"Tokyo, JPN",49,Class,172.03,3.0,Set just choose step recently different apply.,True,55+,Pro
20942,2023-05-23,-13,Phone,"London, UK",6,Meeting,48.42,1.0,,True,18-24,Enterprise
52552,2021-12-18,25,Phone,"Sydney, AUS",38,Meeting,,4.0,Member relationship catch official.,True,55+,Free
70777,2023-02-21,-15,Tablet,"New York, USA",43,Webinar,138.32,4.0,Realize staff partner yes director.,False,35-44,Enterprise
48387,2022-08-05,89,PC,"São Paulo, BRA",29,Meeting,,3.0,,True,25-34,Enterprise
74861,2023-03-14,93,PC,"Tokyo, JPN",58,Webinar,93.91,,Mean nice nice answer forget mouth.,True,45-54,Enterprise
87507,2022-04-05,-7,PC,"Tokyo, JPN",1,Meeting,112.14,,Two truth meet organization.,False,55+,Business
95846,2023-06-13,-14,PC,"Sydney, AUS",11,Class,,3.0,,False,35-44,Free
90776,2022-05-12,-3,Tablet,"Sydney, AUS",65,Meeting,,,Message just tell eye interest.,True,45-54,Pro
18341,2022-04-10,108,Phone,"Tokyo, JPN",25,Class,,,Western shoulder fall despite.,True,35-44,Enterprise
70967,2023-02-17,-11,Phone,"São Paulo, BRA",27,Meeting,105.02,,Plan professional seek feeling break.,False,55+,Free
71225,2024-03-31,-1,PC,"São Paulo, BRA",95,Class,,,Shoulder market so pick benefit industry.,True,25-34,Enterprise
12188,2021-09-21,-17,PC,"London, UK",17,Class,,4.0,,True,55+,Free
77569,2024-02-28,111,Tablet,"São Paulo, BRA",37,Class,186.62,3.0,,True,25-34,Enterprise
89005,2022-12-01,95,PC,"London, UK",76,Class,,,,True,35-44,Enterprise
70803,2024-04-28,-7,PC,"São Paulo, BRA",100,Class,105.74,,Side bad wear material listen.,False,18-24,Business
50341,2022-09-22,-3,PC,"Tokyo, JPN",67,Meeting,77.5,,Democrat can nice film policy customer.,False,45-54,Business
70826,2023-06-07,-12,Tablet,"New York, USA",97,Class,,,Bank mouth radio boy cold national memory however.,False,25-34,Pro
33680,2023-03-05,-3,PC,"London, UK",51,Meeting,11.09,5.0,Interest pretty believe.,False,45-54,Pro
72903,2022-05-23,-17,Tablet,"Sydney, AUS",94,Webinar,,,Major work can now start however skill involve.,False,35-44,Business
61122,2024-02-10,-19,Tablet,"New York, USA",23,Webinar,,1.0,,False,35-44,Enterprise
56493,2021-09-14,68,Tablet,"New York, USA",46,Meeting,,,,True,35-44,Business
25463,2023-07-27,-6,Tablet,"New York, USA",19,Meeting,,,,True,35-44,Enterprise
97682,2024-01-25,6,Tablet,"New York, USA",32,Webinar,,3.0,Degree however old white direction.,False,18-24,Pro
34954,2024-06-23,-8,Phone,"New York, USA",70,Class,147.44,,Couple second machine move address use worker.,True,35-44,Free
40223,2023-07-18,99,Phone,"Tokyo, JPN",77,Webinar,,,Tough market hear go later hard.,True,55+,Business
21436,2022-01-04,-19,Phone,"Sydney, AUS",68,Meeting,60.47,4.0,Stop discussion computer religious whole step live.,False,45-54,Business
62255,2024-02-01,-12,Tablet,"London, UK",74,Webinar,,5.0,,False,18-24,Pro
32271,2024-01-27,-22,PC,"New York, USA",30,Meeting,71.4,,Require buy pass billion old position bad.,True,45-54,Pro
83986,2023-03-03,40,PC,"New York, USA",73,Class,,,Half base movement page particular himself care.,False,35-44,Business
88656,2024-02-27,-9,PC,"São Paulo, BRA",55,Class,54.19,2.0,Up ability executive thing minute employee hair two.,True,55+,Business
75236,2023-07-07,-14,Phone,"São Paulo, BRA",36,Meeting,114.54,2.0,,False,18-24,Business
32811,2023-11-11,-18,PC,"Tokyo, JPN",54,Webinar,59.21,,,True,45-54,Enterprise
53383,2022-09-09,108,Phone,"New York, USA",48,Meeting,196.36,4.0,,True,45-54,Business
28864,2023-10-09,-12,Tablet,"São Paulo, BRA",71,Class,,2.0,,True,25-34,Enterprise
55882,2023-01-15,58,PC,"London, UK",30,Webinar,136.18,,Account direction everybody answer.,False,55+,Enterprise
36135,2024-03-13,-2,Tablet,"Tokyo, JPN",75,Webinar,140.95,,Over director fund responsibility business.,False,25-34,Free
81948,2023-01-24,113,Tablet,"London, UK",60,Class,14.2,,Democratic skill case.,False,35-44,Enterprise
35400,2023-05-13,52,Phone,"Sydney, AUS",71,Class,89.22,5.0,Mention especially only focus question eye control.,True,45-54,Enterprise
34724,2024-02-22,-23,Phone,"New York, USA",24,Meeting,187.2,3.0,Often health back tend add throw trial.,True,25-34,Enterprise
87292,2022-10-07,84,Phone,"London, UK",4,Class,165.68,,Some while result newspaper.,True,18-24,Free
84891,2021-08-24,76,Tablet,"London, UK",76,Class,29.65,,Her company adult again improve ability chance.,False,35-44,Enterprise
53197,2024-05-31,-23,PC,"Tokyo, JPN",63,Webinar,,5.0,Page never drug perform.,True,35-44,Business
42011,2024-05-26,-30,Tablet,"London, UK",95,Meeting,153.42,,Lead whatever data poor stop information which.,True,35-44,Enterprise
88141,2021-08-24,-29,PC,"New York, USA",68,Webinar,123.96,,Ask generation event bit consider.,False,35-44,Free
70168,2024-05-29,48,PC,"New York, USA",40,Meeting,,1.0,Attention seven statement design where.,True,35-44,Free
20238,2021-10-10,-13,PC,"Sydney, AUS",81,Webinar,164.01,,Fire west reach on war.,False,55+,Enterprise
68713,2024-02-22,7,PC,"Sydney, AUS",100,Class,,,,False,55+,Business
84337,2023-05-17,118,Tablet,"Tokyo, JPN",39,Meeting,14.21,,Tell forward peace.,False,55+,Pro
97682,2022-09-11,-19,Tablet,"Tokyo, JPN",91,Meeting,120.68,4.0,,False,55+,Pro
24726,2022-01-13,5,Tablet,"São Paulo, BRA",48,Class,132.72,2.0,,True,45-54,Business
37753,2022-09-08,-19,Phone,"London, UK",75,Webinar,159.62,4.0,,False,45-54,Business
75243,2021-10-14,23,Tablet,"São Paulo, BRA",46,Class,57.4,,Education loss two myself.,True,45-54,Free
58488,2022-10-01,1,PC,"London, UK",10,Class,,5.0,Tv church big behind standard itself course.,False,18-24,Pro
24660,2021-11-29,-21,Phone,"Tokyo, JPN",50,Class,,5.0,Either sound music child son.,False,35-44,Free
13094,2022-03-06,17,Phone,"Tokyo, JPN",37,Class,127.75,2.0,Surface under everything give author.,False,35-44,Free
37819,2023-09-13,-10,Phone,"London, UK",15,Class,,,Technology news stand.,False,45-54,Enterprise
12449,2021-12-16,10,Tablet,"Tokyo, JPN",31,Webinar,35.61,2.0,,True,35-44,Free
66910,2024-03-14,-24,Tablet,"São Paulo, BRA",29,Webinar,98.16,,Lead maintain certainly during leg how.,True,35-44,Pro
77304,2024-04-18,-22,PC,"Sydney, AUS",38,Meeting,123.74,,,False,45-54,Business
12449,2023-11-27,113,Tablet,"New York, USA",15,Class,,,,False,45-54,Business
23800,2021-07-24,75,Phone,"London, UK",63,Class,,,Audience especially lot.,True,25-34,Business
22456,2024-05-19,-7,Tablet,"New York, USA",94,Class,,,Policy nor guess area fire body turn.,False,45-54,Pro
41591,2023-03-31,69,Phone,"New York, USA",39,Webinar,151.25,,Generation such low other.,False,45-54,Free
81298,2022-11-02,-15,Phone,"London, UK",20,Webinar,,,Minute player suddenly.,False,55+,Business
55407,2023-08-12,9,Tablet,"New York, USA",75,Webinar,,,Back manager particular less contain left.,True,18-24,Business
59878,2022-01-14,7,Phone,"São Paulo, BRA",62,Meeting,18.07,5.0,Hard after field plant.,True,35-44,Pro
34585,2023-11-14,-13,PC,"New York, USA",2,Webinar,159.89,,,False,55+,Business
67322,2024-02-19,-26,Tablet,"New York, USA",53,Class,110.04,,Be partner rest movement level nothing.,True,25-34,Free
32657,2023-08-30,34,PC,"Tokyo, JPN",5,Meeting,37.75,,Away stuff involve while goal.,False,18-24,Business
33127,2022-09-11,107,Tablet,"New York, USA",13,Webinar,157.86,,Store our bag car party.,True,35-44,Free
71225,2022-11-07,41,PC,"New York, USA",52,Webinar,178.67,5.0,,True,35-44,Free
39660,2024-06-30,41,PC,"London, UK",7,Webinar,76.18,1.0,Activity almost less add international.,True,25-34,Business
27713,2024-04-09,40,Phone,"New York, USA",25,Meeting,,,Beautiful deal nice lead.,True,25-34,Pro
99179,2024-02-05,-11,Tablet,"Tokyo, JPN",87,Webinar,67.32,3.0,Government action tax scene stand step.,False,35-44,Enterprise
25644,2023-07-03,102,Tablet,"São Paulo, BRA",66,Webinar,,2.0,Mrs power play pull.,False,25-34,Enterprise
61122,2022-05-10,-10,Phone,"London, UK",36,Class,,,Green quickly family our whose.,False,45-54,Free
53485,2024-02-18,-25,Tablet,"Sydney, AUS",43,Class,,,Magazine kid collection statement seem happy actually.,False,25-34,Free
72991,2024-05-15,-17,Tablet,"New York, USA",35,Webinar,,2.0,To enter boy organization.,False,25-34,Business
69775,2022-11-20,-6,Tablet,"Tokyo, JPN",93,Webinar,,,,False,25-34,Pro
45412,2022-04-27,-2,Tablet,"São Paulo, BRA",20,Webinar,,1.0,Me statement machine from full spend during.,False,25-34,Pro
11738,2021-10-17,-24,Tablet,"São Paulo, BRA",43,Class,150.07,5.0,Pass relate summer push figure manager.,True,45-54,Pro
65703,2022-01-10,73,Phone,"São Paulo, BRA",97,Class,157.68,4.0,Whatever treat story perform.,True,55+,Free
38112,2022-07-07,51,Phone,"Tokyo, JPN",12,Meeting,,,,True,45-54,Pro
12188,2023-03-25,107,PC,"Sydney, AUS",69,Class,,5.0,Point capital yet start them light.,True,45-54,Business
91379,2023-07-09,27,PC,"Sydney, AUS",51,Meeting,,,,False,25-34,Pro
65057,2024-06-08,-8,Tablet,"Tokyo, JPN",27,Meeting,,,,False,55+,Business
45387,2022-04-19,109,Phone,"New York, USA",24,Class,,,,False,45-54,Free
89840,2023-11-15,88,PC,"Sydney, AUS",29,Class,23.08,4.0,,True,18-24,Enterprise
96785,2024-03-15,-23,Phone,"São Paulo, BRA",5,Meeting,39.74,,,False,45-54,Pro
88656,2024-02-01,88,Tablet,"New York, USA",73,Class,,1.0,Win case seem week recently then.,False,45-54,Pro
96434,2021-08-13,10,PC,"Tokyo, JPN",2,Webinar,116.09,1.0,Political size relationship couple.,True,18-24,Pro
31907,2023-08-05,-4,Tablet,"New York, USA",52,Class,199.85,5.0,,True,18-24,Pro
61396,2023-02-22,-2,Tablet,"São Paulo, BRA",34,Meeting,199.29,3.0,,True,45-54,Free
34135,2023-09-27,108,PC,"São Paulo, BRA",49,Meeting,,1.0,According sure prepare event film guess.,True,25-34,Pro
83672,2023-01-13,-27,PC,"London, UK",39,Webinar,134.13,2.0,,True,25-34,Enterprise
27605,2021-12-17,-21,PC,"Tokyo, JPN",90,Meeting,154.75,,Tax weight note color team part.,False,45-54,Enterprise
11956,2022-09-25,111,Phone,"New York, USA",31,Class,157.93,,Experience show degree yes suggest meeting.,True,45-54,Free
83672,2023-02-02,74,PC,"London, UK",16,Webinar,57.51,1.0,,False,25-34,Business
21746,2024-07-08,-11,Phone,"London, UK",50,Meeting,,,,False,25-34,Enterprise
22621,2023-07-03,40,PC,"London, UK",82,Webinar,57.32,,And issue another draw stay city cup.,False,45-54,Enterprise
49295,2023-07-10,37,PC,"New York, USA",48,Meeting,,,Wear even red Congress ahead cup.,False,25-34,Business
89247,2021-10-09,-14,PC,"London, UK",58,Class,,,Cell direction social short.,False,45-54,Business
82564,2024-06-22,34,Tablet,"New York, USA",85,Meeting,,1.0,,False,55+,Enterprise
18557,2022-03-06,24,Phone,"São Paulo, BRA",57,Meeting,175.51,,Eat myself value action safe along wrong parent.,True,35-44,Free
34135,2022-01-28,18,PC,"Tokyo, JPN",53,Meeting,39.24,,Guy out happy.,True,25-34,Pro
69362,2021-10-02,71,PC,"São Paulo, BRA",20,Webinar,,,Me drive past daughter PM.,True,35-44,Business
39660,2022-07-09,1,PC,"São Paulo, BRA",35,Webinar,121.46,,Oil behavior seat spend right of.,True,18-24,Pro
58914,2021-09-23,-30,PC,"Sydney, AUS",100,Webinar,185.6,5.0,Despite represent season indicate.,True,45-54,Business
55882,2024-07-18,-8,Tablet,"São Paulo, BRA",6,Class,152.08,1.0,Anything third herself big trip institution attention.,True,18-24,Free
78966,2022-03-03,-27,Phone,"Sydney, AUS",32,Webinar,,2.0,Threat girl including ago including economy brother.,False,35-44,Enterprise
61120,2023-11-09,-5,Tablet,"London, UK",71,Meeting,35.88,,,False,45-54,Free
51523,2021-11-28,30,Phone,"London, UK",13,Meeting,,3.0,Back another recently other.,False,55+,Free
67945,2022-12-12,-20,Tablet,"Tokyo, JPN",48,Class,114.86,,,True,45-54,Enterprise
48504,2022-12-09,-29,Tablet,"London, UK",67,Class,,,,True,45-54,Business
54167,2023-04-02,59,Tablet,"Sydney, AUS",48,Webinar,178.84,,,False,18-24,Pro
99803,2024-04-23,85,Tablet,"São Paulo, BRA",71,Meeting,28.86,,,False,55+,Pro
57572,2024-01-26,-3,Tablet,"Sydney, AUS",39,Webinar,,,Place grow improve raise.,True,55+,Business
90776,2023-07-17,24,Tablet,"London, UK",28,Webinar,102.94,3.0,Thank down year debate inside kind.,True,35-44,Free
39133,2024-04-06,43,Tablet,"São Paulo, BRA",14,Webinar,,,World you so third these.,True,45-54,Pro
44923,2024-07-06,-12,PC,"London, UK",36,Meeting,74.42,2.0,,True,55+,Business
90776,2024-01-10,-21,PC,"London, UK",11,Webinar,128.37,,,False,18-24,Pro
49295,2024-01-21,56,Phone,"São Paulo, BRA",77,Meeting,89.08,,Student rise message see.,True,25-34,Free
26898,2023-01-21,-17,Phone,"London, UK",16,Webinar,137.21,,Language base someone break without sister gun trip.,False,18-24,Enterprise
